,POI,Do_Rejon,Czas_PrT,Czas_PuT
73,8.0,3.0,126.38964929580459,452.3661076312614
74,9.0,3.0,62.79312322550184,264.20479842971235
75,10.0,3.0,64.15477971104984,444.32030997544655
76,11.0,3.0,92.3366189810962,276.2907585098357
77,12.0,3.0,78.85104543404049,248.31357304798885
78,13.0,3.0,79.63230520365514,87.34111258384772
79,14.0,3.0,130.759312035027,296.74322466818904
80,15.0,3.0,85.20323049855608,276.3113407448831
81,16.0,3.0,227.242985525063,289.27528266562655
82,17.0,3.0,57.83959858304715,194.089104734116
83,18.0,3.0,69.79373555710005,317.44819379748145
84,19.0,3.0,65.52642490047475,168.37565641854192
85,20.0,3.0,84.67293883211615,597.5095091460997
86,21.0,3.0,113.68765412084092,336.8449866248641
87,22.0,3.0,94.10477644391607,299.6203323281669
88,23.0,3.0,114.48821875073764,521.6331265868008
89,24.0,3.0,173.69891807345985,600.0773330659226
90,25.0,3.0,102.2973508349483,725.7740912933998
91,26.0,3.0,86.77267372986138,484.22294488141375
92,27.0,3.0,51.373135708796866,349.3917138380662
93,28.0,3.0,122.37619553763052,201.73205790046865
94,29.0,3.0,76.39575085734296,999999.0
95,30.0,3.0,107.26847312709774,285.75713889757884
96,31.0,3.0,78.56941253404766,413.05276529054396
97,32.0,3.0,158.8446066302276,269.66723092323593
98,1.0,4.0,193.53035066067125,439.32363104991754
99,2.0,4.0,70.76485868168514,426.9088284493107
100,3.0,4.0,240.36238445452298,446.3629559823815
101,4.0,4.0,169.17912973622737,530.6956454821488
102,5.0,4.0,125.21001439011557,399.6775079101673
103,6.0,4.0,390.58985758812304,981.927733402977
104,7.0,4.0,415.62356595751857,999999.0
105,8.0,4.0,126.91200108611572,452.9781076312614
106,9.0,4.0,62.95798960079996,265.32479842971236
107,10.0,4.0,64.31964608634796,445.44030997544655
108,11.0,4.0,92.50148535639433,276.9027585098357
109,12.0,4.0,79.0159118093386,248.92557304798885
110,13.0,4.0,79.79717157895325,87.50511258384772
111,14.0,4.0,131.2692803916692,297.862224668189
112,15.0,4.0,85.68950519244012,276.9233407448831
113,16.0,4.0,227.40785190036115,289.8872826656265
114,17.0,4.0,58.00446495834527,194.253104734116
115,18.0,4.0,70.40710032479056,318.0601937974815
116,19.0,4.0,66.13978966816526,168.98765641854195
117,20.0,4.0,85.28630359980664,598.1215091460997
118,21.0,4.0,113.85252049613904,337.4569866248641
119,22.0,4.0,94.26964281921418,300.2323323281669
120,23.0,4.0,113.84923998488982,522.1261265868009
121,24.0,4.0,173.5754879934174,598.9463330659227
122,25.0,4.0,102.79045019988442,724.6430912933998
123,26.0,4.0,87.2657730947975,483.0919448814138
124,27.0,4.0,51.86623507373298,348.26071383806624
125,28.0,4.0,122.86929490256665,200.60105790046865
126,29.0,4.0,75.7947038910874,999999.0
127,30.0,4.0,107.43333950239585,286.25013889757884
128,31.0,4.0,78.73427890934578,413.54576529054395
129,32.0,4.0,159.0094730055257,270.16023092323593
130,1.0,5.0,195.38872628899855,442.56263104991757
131,2.0,5.0,71.15236880996137,427.2088284493107
132,3.0,5.0,242.57405367921427,448.0459559823815
133,4.0,5.0,170.09508437434434,533.9346454821488
134,5.0,5.0,123.85177745365507,400.10450791016734
135,6.0,5.0,392.4482332164503,985.1677334029769
136,7.0,5.0,416.5395205956355,999999.0
137,8.0,5.0,126.98115112627852,456.21810763126143
138,9.0,5.0,64.73899544039044,268.05679842971233
139,10.0,5.0,66.17802171467525,448.1723099754465
140,11.0,5.0,94.35986098472162,280.1427585098357
141,12.0,5.0,80.8742874376659,252.16557304798886
142,13.0,5.0,81.65554720728056,91.45411258384772
143,14.0,5.0,132.51930220875113,300.593224668189
144,15.0,5.0,86.74418201570431,280.1633407448831
145,16.0,5.0,229.28154256328204,293.1272826656265
146,17.0,5.0,59.87815562126618,198.202104734116
147,18.0,5.0,71.09278765134805,318.3601937974815
148,19.0,5.0,66.03244973577951,169.28765641854193
149,20.0,5.0,84.95953206693265,597.6475091460997
150,21.0,5.0,115.72621115905996,340.6959866248641
151,22.0,5.0,96.1433334821351,303.4713323281669
152,23.0,5.0,115.68666011763294,524.2481265868008
153,24.0,5.0,173.7614180875778,599.3733330659227
154,25.0,5.0,101.04394994301713,722.2610912933998
155,26.0,5.0,84.70851363557681,480.7099448814138
156,27.0,5.0,49.686429228823,345.87871383806623
157,28.0,5.0,121.14645683345705,198.21905790046864
158,29.0,5.0,76.76359295225733,999999.0
159,30.0,5.0,109.30703016531677,287.93313889757883
160,31.0,5.0,80.6079695722667,415.229765290544
161,32.0,5.0,160.88316366844663,271.84423092323595
162,1.0,6.0,192.7469768061386,436.99863104991755
163,2.0,6.0,71.66485930316804,428.3198284493107
164,3.0,6.0,242.49789679833492,443.3319559823815
165,4.0,6.0,168.68427901189415,530.7696454821488
166,5.0,6.0,126.82979938389394,402.83050791016734
167,6.0,6.0,389.80648373359037,980.783733402977
168,7.0,6.0,415.4032420402097,999999.0
169,8.0,6.0,127.09054587678474,453.05210763126144
170,9.0,6.0,62.95647518972485,266.98179842971234
171,10.0,6.0,64.31813167527284,447.09730997544654
172,11.0,6.0,92.4999709453192,277.0267585098357
173,12.0,6.0,78.99972767323209,249.04957304798887
174,13.0,6.0,79.95825718437133,87.66911258384772
175,14.0,6.0,131.44782518233822,297.430224668189
176,15.0,6.0,85.60578871862263,277.0473407448831
177,16.0,6.0,226.8542115221593,289.9612826656265
